Shipment_ID,Weight_kg,Volume_m3,Pickup_Latitude,Pickup_Longitude,Delivery_Latitude,Delivery_Longitude,Delivery_Priority,Vehicle_Capacity_kg,Vehicle_Capacity_m3,Fuel_Cost_per_km,Vehicle_Type,Distance_km,Estimated_Travel_Time_h,Route_Type,Fuel_Cost_per_km,Fixed_Cost_per_Shipment,Variable_Cost_per_km,Delivery_Deadline,Special_Requirements,Urgency_Level,Packaging_Type,Border_Crossing_Fee,Weather_Impact,Region
ID_127,1919,26.73,-25.33328,-85.837814,2.306977,-0.980174,High,20000,150,0.15,Ship,389,6.62,Rural,0.15,244,0.87,2025-02-24 21:30:43,True,Low,Fragile,0.0,Wind,Asia
ID_128,2382,36.03,-36.865388,-109.370958,-48.596647,25.124225,High,20000,150,0.15,Ship,273,3.18,Highway,0.15,190,0.72,2025-03-18 09:32:04,False,Medium,Fragile,0.0,Snow,Africa
ID_129,583,36.04,-2.103062,150.08378,7.584634,51.051407,High,10000,80,1.5,Plane,977,10.97,Urban,1.5,58,0.87,2025-02-25 00:46:23,True,Medium,Fragile,38.51,Rain,South America
ID_130,905,25.34,-22.823875,42.420685,30.015851,41.94697,Medium,20000,150,0.15,Ship,431,10.59,Intercontinental,0.15,54,0.21,2025-03-20 09:03:57,False,Low,Perishable,0.0,Clear,North America
ID_131,2868,33.73,55.110186,147.518412,-70.737043,-145.327,High,2000,20,0.5,Medium Truck,844,13.78,Highway,0.5,99,0.7,2025-04-02 06:25:03,False,High,Perishable,56.72,Rain,Africa
ID_132,935,15.07,59.051174,-150.977909,88.501447,53.962003,High,500,5,0.2,Small Van,497,11.46,Intercontinental,0.2,153,0.5,2025-02-23 03:15:35,True,High,Perishable,71.59,Snow,Australia
ID_133,400,44.75,75.447399,-97.284061,72.229133,69.223576,Low,20000,150,0.15,Ship,710,7.43,Urban,0.15,119,0.24,2025-03-21 00:55:34,True,High,Perishable,0.0,Rain,Africa
ID_134,600,37.64,38.288052,-36.613433,-76.151252,-121.51791,High,10000,80,1.5,Plane,349,5.54,Intercontinental,1.5,263,0.88,2025-03-30 14:06:55,True,Low,Standard,0.0,Snow,Africa
ID_135,410,21.91,60.961438,-57.386611,48.421018,163.749023,Medium,5000,50,1.0,Large Truck,512,9.54,Mountainous,1.0,57,0.71,2025-03-21 12:35:07,False,Medium,Fragile,0.0,Wind,North America
ID_136,1566,4.38,21.35086,107.299863,38.359536,-150.466317,High,20000,150,0.15,Ship,767,12.1,Rural,0.15,232,0.83,2025-03-12 04:29:45,True,High,Fragile,55.58,Snow,Australia
ID_137,552,4.46,-12.423687,20.514612,2.239353,-142.814546,High,5000,50,1.0,Large Truck,813,13.67,Intercontinental,1.0,191,0.27,2025-03-13 09:05:03,True,Medium,Perishable,0.0,Fog,North America
ID_138,2978,45.07,72.937363,172.142303,12.952878,-118.950148,Medium,2000,20,0.5,Medium Truck,514,10.54,Highway,0.5,85,0.42,2025-03-02 19:03:37,False,Medium,Perishable,0.0,Snow,North America
ID_139,325,18.12,79.960013,79.523803,-0.755561,42.000765,Medium,500,5,0.2,Small Van,350,3.87,Mountainous,0.2,84,0.44,2025-03-13 02:51:12,False,Medium,Perishable,0.0,Wind,Asia
ID_140,1240,16.1,80.510206,-107.693464,-33.447009,167.246864,Medium,5000,50,1.0,Large Truck,1000,13.41,Mountainous,1.0,238,0.76,2025-03-06 10:41:40,False,Medium,Perishable,51.43,Clear,South America
ID_141,828,29.65,8.213235,65.416548,9.017848,163.08166,Medium,2000,20,0.5,Medium Truck,848,9.33,Urban,0.5,162,0.84,2025-04-02 06:32:42,False,Low,Perishable,0.0,Snow,Africa
ID_142,1044,32.97,38.74255,104.067635,-76.686276,176.652221,Medium,10000,80,1.5,Plane,566,13.41,Mountainous,1.5,152,0.63,2025-03-12 03:07:54,True,High,Fragile,0.0,Snow,South America
ID_143,2660,30.67,11.379653,52.211233,26.413849,168.052008,Medium,20000,150,0.15,Ship,237,3.36,Highway,0.15,77,0.21,2025-03-19 20:41:34,True,Medium,Perishable,0.0,Wind,South America
ID_144,2059,7.62,89.586491,-6.20241,-36.8222,151.397116,High,500,5,0.2,Small Van,366,6.23,Rural,0.2,262,0.95,2025-03-16 18:45:02,True,Low,Perishable,0.0,Clear,Australia
ID_145,2967,34.87,-32.596295,-71.90493,55.833469,-138.569304,Medium,500,5,0.2,Small Van,538,10.66,Rural,0.2,223,0.84,2025-03-02 10:49:16,False,Low,Perishable,38.55,Fog,Asia
ID_146,765,9.4,28.315424,-37.590344,42.729907,137.915055,Medium,10000,80,1.5,Plane,220,3.88,Rural,1.5,159,0.51,2025-03-28 20:11:21,True,Low,Fragile,0.0,Wind,Australia
ID_147,1508,16.37,-7.640924,-85.552778,65.274579,9.977407,Low,5000,50,1.0,Large Truck,611,13.04,Mountainous,1.0,202,0.51,2025-03-11 18:20:30,False,Low,Fragile,76.48,Snow,South America
ID_148,2427,4.33,-65.889401,-137.569805,-35.0316,-114.103973,Low,2000,20,0.5,Medium Truck,151,2.03,Intercontinental,0.5,180,0.51,2025-03-15 05:07:32,True,Medium,Standard,0.0,Rain,Africa
ID_149,693,24.53,-64.746624,-66.751195,-8.819825,-160.699945,Medium,500,5,0.2,Small Van,996,13.52,Mountainous,0.2,174,0.31,2025-03-26 09:07:52,False,Medium,Standard,0.0,Fog,Africa
ID_150,695,4.23,-84.445073,93.980383,-37.423816,-81.052949,Low,5000,50,1.0,Large Truck,770,8.92,Intercontinental,1.0,93,0.82,2025-03-18 17:19:53,True,Low,Fragile,0.0,Wind,Asia
ID_151,2230,41.15,-82.510106,78.832887,8.343589,176.319262,High,2000,20,0.5,Medium Truck,470,8.43,Urban,0.5,126,0.9,2025-04-05 12:47:06,True,Medium,Fragile,0.0,Rain,Europe
ID_152,2418,34.49,64.988765,39.694249,-12.929929,41.814432,High,2000,20,0.5,Medium Truck,555,9.76,Highway,0.5,256,0.25,2025-03-20 19:57:38,True,Medium,Standard,0.0,Wind,South America
ID_153,2117,49.28,32.273877,-145.718941,83.298959,102.848777,High,5000,50,1.0,Large Truck,265,5.43,Rural,1.0,271,0.72,2025-03-10 07:31:10,True,Low,Perishable,0.0,Wind,Europe
ID_154,1110,31.43,-22.468981,-152.814142,53.027754,96.798325,Medium,10000,80,1.5,Plane,475,4.9,Highway,1.5,241,0.42,2025-03-10 13:34:09,True,Low,Fragile,0.0,Fog,Australia
ID_155,2730,34.89,63.019123,106.444054,-18.411144,168.526289,High,20000,150,0.15,Ship,355,4.87,Highway,0.15,118,0.46,2025-03-01 00:24:10,False,Medium,Standard,0.0,Clear,Australia
ID_156,2574,39.22,-7.275283,-135.274615,64.377288,-21.137058,High,20000,150,0.15,Ship,913,11.56,Rural,0.15,101,1.0,2025-03-02 09:28:18,False,High,Standard,0.0,Snow,North America
ID_157,347,18.66,72.684048,-120.410972,-18.658518,-70.016672,Low,2000,20,0.5,Medium Truck,11,0.21,Urban,0.5,159,0.72,2025-02-26 11:03:17,True,Low,Fragile,0.0,Fog,Europe
ID_158,43,34.81,57.079625,175.735767,-13.983492,-132.416946,High,2000,20,0.5,Medium Truck,115,1.96,Urban,0.5,148,0.27,2025-03-09 04:54:26,True,Medium,Fragile,0.0,Rain,North America
ID_159,2182,28.21,19.857463,-120.918042,-26.786211,-103.300037,Low,2000,20,0.5,Medium Truck,890,16.78,Mountainous,0.5,285,0.53,2025-02-27 13:18:00,True,High,Standard,0.0,Fog,North America
ID_160,1768,15.79,-64.830566,-80.291643,-74.835231,19.222787,Low,10000,80,1.5,Plane,878,9.67,Urban,1.5,122,0.82,2025-03-09 07:41:48,True,Low,Standard,0.0,Fog,Europe
ID_161,2656,2.82,71.624261,163.681744,-0.92021,-139.412281,Medium,10000,80,1.5,Plane,379,3.95,Urban,1.5,68,0.62,2025-03-01 02:01:15,False,Low,Perishable,0.0,Rain,Europe
ID_162,308,0.93,-77.844138,-85.6133,-82.831165,-158.231211,Medium,10000,80,1.5,Plane,795,12.24,Intercontinental,1.5,123,0.7,2025-03-28 17:55:06,False,High,Standard,0.0,Wind,Asia
ID_163,1146,4.27,-75.776119,151.532949,85.376409,-124.064233,Medium,20000,150,0.15,Ship,327,3.99,Urban,0.15,200,0.71,2025-03-30 02:42:46,True,High,Fragile,0.0,Fog,South America
ID_164,1867,30.65,-80.094848,59.788648,28.449425,-116.767475,High,2000,20,0.5,Medium Truck,985,16.2,Mountainous,0.5,229,0.21,2025-03-19 18:51:28,False,High,Perishable,0.0,Rain,North America
ID_165,1110,36.67,-68.74979,143.963074,-29.698015,-25.443155,Low,500,5,0.2,Small Van,652,14.61,Intercontinental,0.2,117,0.77,2025-03-16 18:35:36,False,High,Perishable,33.35,Rain,Australia
ID_166,431,44.72,31.341678,-138.479903,43.340393,-179.075338,High,2000,20,0.5,Medium Truck,952,19.43,Mountainous,0.5,61,0.58,2025-04-05 07:17:32,True,Low,Standard,0.0,Fog,Europe
ID_167,1328,12.49,74.853858,-64.82335,58.679459,25.752947,High,10000,80,1.5,Plane,238,2.7,Rural,1.5,222,0.92,2025-02-24 21:45:37,False,High,Perishable,81.88,Snow,South America
ID_168,363,27.7,-88.565549,-107.758385,11.485213,-70.592649,Low,2000,20,0.5,Medium Truck,801,9.25,Mountainous,0.5,168,0.49,2025-03-30 05:37:52,True,High,Fragile,21.91,Wind,Europe
ID_169,2614,41.99,67.895751,162.356494,-89.736833,56.629386,Low,5000,50,1.0,Large Truck,439,6.31,Rural,1.0,76,0.36,2025-02-25 14:01:57,True,Low,Perishable,0.0,Rain,Europe
ID_170,1701,35.07,-22.951445,170.839724,-74.717565,-145.592278,High,20000,150,0.15,Ship,455,5.71,Urban,0.15,69,0.67,2025-03-01 00:32:09,True,Medium,Perishable,94.08,Fog,Africa
ID_171,1346,15.97,-41.047943,-153.112523,-53.511727,100.777314,Low,500,5,0.2,Small Van,487,8.28,Mountainous,0.2,89,0.28,2025-02-28 12:55:05,False,High,Perishable,0.0,Snow,Australia
ID_172,380,7.97,33.489872,117.499208,35.438037,-165.481269,Medium,2000,20,0.5,Medium Truck,415,5.86,Highway,0.5,73,0.77,2025-03-27 13:13:31,False,Medium,Fragile,0.0,Clear,North America
ID_173,1862,27.84,9.021761,-145.8989,-71.656677,105.771507,High,500,5,0.2,Small Van,143,2.76,Rural,0.2,65,0.86,2025-03-14 02:57:40,False,Low,Standard,26.72,Wind,Asia
ID_174,317,1.19,-78.395034,144.898589,-10.182362,-133.635042,Medium,500,5,0.2,Small Van,182,1.91,Urban,0.2,60,0.95,2025-03-15 16:54:48,False,Medium,Fragile,0.0,Fog,Europe
ID_175,1459,10.81,-56.3128,-79.25236,69.016284,-167.5262,Low,10000,80,1.5,Plane,431,4.64,Mountainous,1.5,112,0.72,2025-03-17 22:21:40,True,High,Perishable,0.0,Fog,South America
ID_176,2642,44.24,4.64653,47.07158,54.390255,106.144648,Medium,5000,50,1.0,Large Truck,362,3.82,Mountainous,1.0,172,0.64,2025-03-19 01:34:49,False,Medium,Perishable,0.0,Snow,South America
ID_177,907,1.56,55.924086,-78.86424,55.557699,-10.193621,Medium,10000,80,1.5,Plane,263,3.31,Urban,1.5,109,0.98,2025-03-07 14:46:34,True,High,Standard,83.79,Snow,Africa
ID_178,731,11.9,-32.759214,85.717836,-25.419036,32.962498,Low,5000,50,1.0,Large Truck,586,6.05,Rural,1.0,292,0.65,2025-04-04 07:04:19,False,Low,Perishable,0.0,Clear,South America
ID_179,240,11.71,-50.61439,9.521465,-89.876971,150.442627,High,2000,20,0.5,Medium Truck,70,1.69,Highway,0.5,137,0.77,2025-03-23 03:41:56,True,High,Standard,0.0,Snow,North America
ID_180,1540,35.26,29.18512,30.965999,-29.419007,-63.862846,High,20000,150,0.15,Ship,674,11.42,Mountainous,0.15,252,0.71,2025-03-29 00:10:39,False,High,Standard,0.0,Wind,North America
ID_181,1559,15.41,33.929719,-134.154589,41.189572,161.563718,Low,20000,150,0.15,Ship,43,0.84,Intercontinental,0.15,267,1.0,2025-03-10 02:59:57,True,Low,Standard,0.0,Fog,South America
ID_182,1366,37.29,-47.160733,173.656676,-59.780265,138.715291,High,5000,50,1.0,Large Truck,265,3.25,Rural,1.0,164,0.21,2025-03-11 16:35:23,False,High,Standard,0.0,Fog,South America
ID_183,1728,48.46,69.21936,-2.490482,-21.831737,16.568628,High,20000,150,0.15,Ship,176,2.62,Rural,0.15,251,0.89,2025-04-02 11:22:43,True,Medium,Fragile,0.0,Clear,Asia
ID_184,1410,8.59,-22.417581,83.514631,8.468327,143.324702,High,5000,50,1.0,Large Truck,731,17.46,Mountainous,1.0,202,0.99,2025-03-26 09:47:23,True,Low,Perishable,0.0,Rain,North America
ID_185,424,16.62,85.391716,-32.659248,9.740238,153.206496,Low,5000,50,1.0,Large Truck,108,2.51,Rural,1.0,219,0.43,2025-03-22 10:24:35,False,High,Fragile,0.0,Snow,North America
ID_186,1761,4.47,58.301515,45.032743,-3.540888,-145.084717,High,2000,20,0.5,Medium Truck,494,5.45,Urban,0.5,213,0.43,2025-03-09 15:30:26,False,Medium,Perishable,0.0,Snow,North America
ID_187,2639,27.25,-56.72138,138.777369,-23.5077,-19.520903,Medium,20000,150,0.15,Ship,587,13.43,Highway,0.15,169,0.41,2025-03-31 04:40:01,True,High,Standard,0.0,Snow,North America
ID_188,1705,48.54,16.15076,19.296686,61.34349,114.625877,Medium,10000,80,1.5,Plane,596,6.42,Mountainous,1.5,225,0.89,2025-03-17 19:08:07,False,High,Perishable,77.14,Wind,Africa
ID_189,2126,40.04,31.956279,43.298321,-68.349263,92.587952,High,2000,20,0.5,Medium Truck,139,3.27,Rural,0.5,298,0.37,2025-02-26 11:33:20,False,High,Standard,0.0,Wind,Africa
ID_190,1319,45.55,74.551309,-155.875697,-20.142152,-36.952202,Medium,5000,50,1.0,Large Truck,815,9.94,Urban,1.0,183,0.57,2025-03-23 04:49:31,False,High,Perishable,0.0,Wind,Europe
ID_191,2396,37.94,79.136997,152.97414,11.283077,-143.643441,Medium,10000,80,1.5,Plane,280,4.45,Mountainous,1.5,275,0.48,2025-03-18 05:59:49,False,High,Fragile,0.0,Rain,Africa
ID_192,2503,34.07,-17.690418,-37.514612,68.212374,68.584952,High,20000,150,0.15,Ship,30,0.5,Highway,0.15,285,0.41,2025-04-02 04:55:17,False,Medium,Perishable,88.66,Clear,Africa
ID_193,560,15.09,43.870255,98.651124,-32.243703,82.367789,Low,500,5,0.2,Small Van,768,11.12,Mountainous,0.2,98,0.55,2025-03-19 18:01:02,False,High,Standard,0.0,Clear,South America
ID_194,2916,25.39,-65.583032,126.466323,68.279866,-169.578663,High,2000,20,0.5,Medium Truck,477,11.08,Urban,0.5,264,0.25,2025-03-12 04:07:01,True,Medium,Perishable,60.41,Clear,Europe
ID_195,135,12.17,-2.018387,-19.402764,82.893668,-9.150376,Low,5000,50,1.0,Large Truck,776,8.64,Highway,1.0,138,0.33,2025-02-27 01:33:50,False,High,Perishable,0.0,Wind,Australia
ID_196,916,32.4,31.985144,-83.129911,-16.288705,-172.781151,Low,500,5,0.2,Small Van,625,7.1,Rural,0.2,171,0.93,2025-03-05 12:57:38,False,Low,Perishable,0.0,Snow,South America
ID_197,1552,42.59,-7.380357,-101.444741,-35.613884,7.429643,Low,20000,150,0.15,Ship,688,7.02,Intercontinental,0.15,199,0.28,2025-04-04 10:11:47,False,Low,Standard,0.0,Snow,Asia
ID_198,2813,5.49,-78.50933,175.809948,25.307054,130.136976,Medium,5000,50,1.0,Large Truck,931,21.45,Rural,1.0,98,0.32,2025-04-05 07:05:40,False,Low,Perishable,0.0,Clear,Europe
ID_199,2047,49.87,-43.303271,-29.316353,-20.110514,-167.285158,Low,10000,80,1.5,Plane,712,9.88,Rural,1.5,258,0.35,2025-04-01 18:43:15,False,Low,Perishable,0.0,Rain,Australia
ID_200,2296,9.14,-72.431449,-133.94011,-43.442667,111.003793,High,5000,50,1.0,Large Truck,238,2.81,Highway,1.0,217,0.27,2025-03-09 14:01:47,False,Medium,Perishable,0.0,Snow,Australia
ID_201,492,23.58,65.950807,30.086863,79.974177,-154.362335,High,10000,80,1.5,Plane,552,9.53,Mountainous,1.5,80,0.89,2025-02-25 07:14:11,True,High,Fragile,0.0,Wind,Asia
ID_202,596,15.89,38.820322,100.418824,-2.235448,47.171798,High,5000,50,1.0,Large Truck,290,5.52,Mountainous,1.0,212,0.25,2025-04-01 05:29:30,True,Low,Fragile,0.0,Clear,Asia
ID_203,2526,21.74,-12.70625,-25.550839,-4.06795,-178.31911,Low,2000,20,0.5,Medium Truck,923,15.56,Urban,0.5,237,0.5,2025-04-04 03:01:53,True,High,Standard,0.0,Rain,South America
ID_204,2850,43.86,-33.823393,-143.02504,0.600566,-69.798567,High,500,5,0.2,Small Van,755,10.6,Mountainous,0.2,126,0.96,2025-03-20 02:53:27,False,Medium,Standard,47.42,Fog,South America
ID_205,781,8.33,73.240963,112.322994,-86.557548,-99.244309,High,2000,20,0.5,Medium Truck,183,3.86,Intercontinental,0.5,237,0.22,2025-03-29 04:45:10,True,Medium,Standard,0.0,Wind,Europe
ID_206,209,29.74,-81.367132,-141.079158,60.501602,-162.63538,High,20000,150,0.15,Ship,268,3.91,Intercontinental,0.15,163,0.5,2025-03-02 02:39:20,True,Low,Standard,0.0,Snow,Africa
ID_207,2720,5.14,3.655662,44.2072,36.130742,-29.222729,High,10000,80,1.5,Plane,126,1.45,Highway,1.5,234,0.69,2025-03-18 20:09:27,True,Low,Fragile,0.0,Wind,Asia
ID_208,1476,35.2,-36.836784,-165.813945,-0.656152,-105.230166,Medium,5000,50,1.0,Large Truck,938,20.12,Urban,1.0,110,0.2,2025-03-22 13:11:10,False,High,Fragile,0.0,Clear,South America
ID_209,2973,5.15,-43.939422,-96.782297,87.959868,-73.432016,Medium,500,5,0.2,Small Van,882,15.36,Urban,0.2,75,0.85,2025-04-02 14:10:36,False,Medium,Standard,0.0,Clear,Australia
ID_210,576,33.2,-59.30779,-51.290134,-11.211387,43.850532,Low,500,5,0.2,Small Van,126,1.97,Rural,0.2,145,0.85,2025-03-16 20:09:21,False,Medium,Standard,0.0,Fog,North America
ID_211,2667,44.32,-59.979829,-132.295833,40.754,173.364901,High,500,5,0.2,Small Van,831,11.21,Mountainous,0.2,156,0.93,2025-03-15 22:44:47,True,Low,Perishable,0.0,Wind,Asia
ID_212,2813,44.01,40.910154,141.034609,-3.045662,-4.2758,Medium,20000,150,0.15,Ship,22,0.27,Highway,0.15,61,0.25,2025-03-27 14:05:38,True,Low,Perishable,0.0,Wind,North America
ID_213,2829,35.06,-72.856415,58.216775,-45.256141,-55.530185,Low,20000,150,0.15,Ship,923,9.3,Intercontinental,0.15,88,0.87,2025-02-25 07:49:25,True,Low,Fragile,0.0,Fog,Africa
ID_214,687,3.84,-1.503367,-93.278946,84.626109,-161.873743,High,10000,80,1.5,Plane,90,1.33,Rural,1.5,214,0.5,2025-04-02 13:47:12,False,High,Perishable,0.0,Clear,Asia
ID_215,2686,0.99,-17.380861,-167.100504,8.837782,117.327153,Low,10000,80,1.5,Plane,585,11.16,Intercontinental,1.5,213,0.44,2025-03-27 06:34:26,False,Medium,Perishable,85.33,Fog,Asia
ID_216,2304,38.39,17.991207,77.996905,-24.606982,-17.088316,High,2000,20,0.5,Medium Truck,570,7.99,Highway,0.5,50,0.47,2025-03-28 18:15:03,True,High,Fragile,0.0,Fog,Europe
ID_217,1051,30.58,-56.242188,154.877853,-19.278632,-15.463437,High,5000,50,1.0,Large Truck,958,12.28,Urban,1.0,77,0.81,2025-03-27 07:21:05,True,Medium,Perishable,0.0,Wind,North America
ID_218,561,48.2,-89.219227,85.037015,9.580739,-24.188263,Low,20000,150,0.15,Ship,718,9.61,Rural,0.15,286,0.61,2025-03-30 03:20:15,True,High,Perishable,0.0,Wind,Africa
ID_219,2074,44.08,-14.640346,39.23773,34.652796,-90.634036,Medium,5000,50,1.0,Large Truck,151,2.33,Rural,1.0,298,0.44,2025-03-28 15:49:31,False,Low,Standard,76.95,Wind,Europe
ID_220,900,10.12,22.350166,-75.391382,-27.847155,62.054537,Low,2000,20,0.5,Medium Truck,737,15.71,Highway,0.5,178,0.63,2025-03-11 18:38:11,False,Low,Standard,76.81,Wind,Australia
ID_221,1740,40.43,4.091398,-170.902029,-63.841192,61.291504,High,5000,50,1.0,Large Truck,709,12.88,Highway,1.0,242,0.83,2025-04-04 10:12:01,True,Low,Perishable,0.0,Wind,Europe
ID_222,1479,40.72,-71.553599,132.492735,43.108646,131.342935,Low,10000,80,1.5,Plane,719,9.0,Highway,1.5,149,0.39,2025-03-13 04:49:32,False,Medium,Standard,0.0,Snow,North America
ID_223,230,0.75,-44.758597,43.40221,50.566481,133.242513,High,5000,50,1.0,Large Truck,211,2.44,Intercontinental,1.0,243,0.67,2025-03-04 01:41:27,False,Medium,Fragile,25.96,Rain,Africa
ID_224,2114,6.06,-82.685838,-79.519591,-42.436873,-122.065614,Medium,500,5,0.2,Small Van,50,1.02,Rural,0.2,134,0.57,2025-03-10 08:08:27,True,Low,Standard,44.09,Wind,Australia
ID_225,1476,3.74,37.382681,9.142224,82.257789,7.418263,Low,2000,20,0.5,Medium Truck,104,1.71,Mountainous,0.5,156,0.63,2025-03-05 00:49:29,False,Medium,Perishable,0.0,Wind,Africa
ID_226,1955,49.83,58.263912,173.207951,-88.415335,60.817848,Medium,2000,20,0.5,Medium Truck,259,2.66,Intercontinental,0.5,281,0.71,2025-03-27 19:28:46,False,Medium,Fragile,0.0,Wind,Africa
ID_227,1168,1.33,3.036208,97.377956,2.575631,3.144813,Medium,500,5,0.2,Small Van,338,4.77,Rural,0.2,125,0.92,2025-02-27 08:02:49,True,Low,Standard,0.0,Clear,Australia
ID_228,2755,31.51,-51.628476,66.745866,60.419714,-105.991356,Low,20000,150,0.15,Ship,774,9.54,Urban,0.15,215,0.85,2025-02-23 19:55:26,False,Low,Perishable,0.0,Clear,South America
ID_229,739,39.73,10.455157,26.986426,-49.023786,-86.886735,Medium,20000,150,0.15,Ship,27,0.43,Highway,0.15,211,0.52,2025-02-28 10:05:09,True,Low,Standard,0.0,Wind,North America
ID_230,2408,2.37,62.685223,-51.22795,0.510651,-75.658824,Low,5000,50,1.0,Large Truck,400,6.28,Mountainous,1.0,205,0.27,2025-03-26 18:02:52,True,Medium,Fragile,0.0,Wind,North America
ID_231,568,37.36,53.418679,125.808278,-36.903876,48.256441,Medium,5000,50,1.0,Large Truck,905,12.35,Intercontinental,1.0,295,0.96,2025-02-28 15:49:44,True,High,Standard,0.0,Wind,South America
ID_232,358,15.3,44.693386,145.276695,-28.106703,-31.444381,Low,10000,80,1.5,Plane,641,7.12,Rural,1.5,86,0.33,2025-03-04 02:39:22,True,High,Standard,0.0,Clear,Africa
ID_233,1899,32.27,-76.833977,61.80669,-44.876229,-108.929667,Low,20000,150,0.15,Ship,697,8.79,Rural,0.15,293,0.46,2025-02-27 12:48:38,False,Low,Fragile,45.42,Fog,Africa
ID_234,2534,33.01,34.822463,-125.137814,12.035141,110.771915,Medium,2000,20,0.5,Medium Truck,739,8.76,Rural,0.5,51,0.45,2025-03-15 20:22:15,False,Medium,Fragile,0.0,Snow,Europe
ID_235,1905,22.32,49.458053,-4.690302,-70.410125,52.398577,High,5000,50,1.0,Large Truck,211,3.78,Intercontinental,1.0,269,0.86,2025-03-25 02:18:49,True,Low,Fragile,87.97,Clear,Asia
ID_236,2381,20.32,16.206536,146.269288,9.28692,15.648957,Low,20000,150,0.15,Ship,411,7.7,Highway,0.15,217,0.82,2025-04-01 03:51:49,False,High,Perishable,0.0,Clear,Africa
ID_237,1500,25.16,29.282128,125.273462,55.17721,41.052952,High,10000,80,1.5,Plane,589,6.08,Rural,1.5,85,0.56,2025-03-26 16:31:18,True,Low,Standard,0.0,Snow,Asia
ID_238,906,38.1,-48.285017,-84.831439,-47.87664,60.690816,Low,5000,50,1.0,Large Truck,912,21.32,Mountainous,1.0,149,0.58,2025-03-26 03:50:08,False,High,Standard,0.0,Wind,North America
ID_239,1130,41.76,-42.603108,15.966022,-58.707033,55.323113,Medium,10000,80,1.5,Plane,539,9.78,Urban,1.5,217,0.92,2025-03-05 11:56:46,False,Medium,Perishable,0.0,Fog,Australia
ID_240,37,25.14,-64.985705,-120.381904,-76.124119,51.651721,High,2000,20,0.5,Medium Truck,744,8.36,Intercontinental,0.5,97,0.33,2025-03-26 18:29:53,True,Medium,Perishable,0.0,Fog,Africa
ID_241,1971,24.0,16.342362,53.013324,-16.038143,-92.278689,High,10000,80,1.5,Plane,50,0.54,Intercontinental,1.5,201,0.33,2025-03-01 19:21:35,True,High,Perishable,61.33,Fog,Australia
ID_242,2318,31.92,68.131617,82.070754,57.834596,161.011393,High,20000,150,0.15,Ship,184,3.46,Mountainous,0.15,205,0.99,2025-03-14 14:49:40,True,Low,Fragile,0.0,Wind,Africa
ID_243,696,36.24,-28.319171,-16.750748,16.307278,-97.267037,Medium,2000,20,0.5,Medium Truck,890,9.41,Intercontinental,0.5,77,0.21,2025-03-27 21:35:45,False,High,Standard,0.0,Fog,Europe
ID_244,2466,2.05,51.096282,1.198515,-68.847047,-6.393263,High,10000,80,1.5,Plane,544,8.34,Mountainous,1.5,188,0.86,2025-02-24 18:51:32,False,High,Perishable,0.0,Fog,Africa
ID_245,2422,40.25,73.414598,121.388585,13.701747,-26.823817,Medium,20000,150,0.15,Ship,300,3.95,Urban,0.15,246,0.39,2025-03-21 01:44:32,False,Medium,Fragile,0.0,Clear,Europe
ID_246,2150,5.98,-88.705071,55.636603,33.798013,-66.275383,Medium,500,5,0.2,Small Van,269,4.83,Intercontinental,0.2,89,0.54,2025-03-20 16:51:25,False,Low,Perishable,0.0,Fog,Africa
ID_247,1702,27.65,10.361282,-115.660945,10.636889,-5.846343,Medium,10000,80,1.5,Plane,763,15.8,Mountainous,1.5,138,0.82,2025-04-05 14:41:06,True,Low,Fragile,0.0,Rain,South America
ID_248,888,25.47,51.494602,108.307344,20.524566,66.443201,High,2000,20,0.5,Medium Truck,833,18.32,Urban,0.5,149,0.97,2025-03-01 17:34:10,False,Low,Perishable,0.0,Clear,North America
ID_249,1087,11.17,-75.592847,-166.408078,-20.821318,174.401316,Low,10000,80,1.5,Plane,68,0.7,Intercontinental,1.5,123,0.77,2025-04-03 11:53:07,True,Low,Perishable,0.0,Fog,North America
ID_250,836,42.54,77.536524,6.535182,-54.945631,102.2254,Low,10000,80,1.5,Plane,700,16.6,Rural,1.5,228,0.39,2025-03-06 07:00:14,True,High,Fragile,0.0,Snow,North America
ID_251,1456,33.52,-17.018826,-107.888262,-87.234026,73.303893,High,10000,80,1.5,Plane,946,12.62,Intercontinental,1.5,122,0.78,2025-03-11 13:05:15,False,High,Standard,56.38,Fog,Asia
ID_252,29,13.13,-16.715767,-141.672616,-76.970525,-74.069343,High,10000,80,1.5,Plane,842,9.61,Intercontinental,1.5,294,0.41,2025-03-06 19:41:08,False,Medium,Standard,0.0,Rain,Africa
